filename,width,height,class,xmin,ymin,xmax,ymax
particle-896.jpg,334,394,particle,111,88,334,277
particle-896.jpg,334,394,particle,97,280,226,384
particle-896.jpg,334,394,particle,298,306,334,345
yeast-411.jpg,46,158,yeast,4,70,33,107
yeast-411.jpg,46,158,yeast,26,136,46,156
yeast-466.jpg,40,38,yeast,4,2,32,21
particle-926.jpg,240,216,particle,26,46,231,183
particle-926.jpg,240,216,particle,178,146,223,202
yeast-953.jpg,124,114,yeast,4,22,120,95
yeast-744.jpg,58,70,yeast,6,14,42,63
yeast-698.jpg,162,90,yeast,50,5,146,78
particle-375.jpg,618,536,particle,166,45,485,458
particle-375.jpg,618,536,particle,47,429,194,536
yeast-649.jpg,168,192,yeast,83,20,147,128
particle-356.jpg,440,420,particle,129,83,303,280
particle-356.jpg,440,420,particle,24,272,118,373
particle-356.jpg,440,420,particle,130,274,197,363
particle-356.jpg,440,420,particle,323,229,426,328
particle-356.jpg,440,420,particle,249,323,370,406
yeast-846.jpg,128,126,yeast,27,51,110,114
particle-698.jpg,148,126,particle,10,16,130,106
particle-227.jpg,384,372,particle,39,22,282,322
particle-227.jpg,384,372,particle,204,324,259,362
particle-227.jpg,384,372,particle,323,163,361,201
yeast-53.jpg,256,256,yeast,63,76,178,175
yeast-255.jpg,58,70,yeast,6,8,51,66
particle-201.jpg,144,168,particle,41,71,87,109
particle-201.jpg,144,168,particle,71,13,99,48
particle-201.jpg,144,168,particle,46,5,62,17
particle-586.jpg,352,202,particle,32,14,298,196
yeast-324.jpg,34,64,yeast,6,9,31,39
yeast-859.jpg,130,126,yeast,44,36,99,114
yeast-594.jpg,100,72,yeast,32,7,71,42
particle-139.jpg,178,152,particle,40,35,81,85
particle-139.jpg,178,152,particle,132,86,143,95
yeast-674.jpg,70,68,yeast,22,18,54,56
yeast-849.jpg,132,80,yeast,29,12,104,66
yeast-343.jpg,50,94,yeast,7,26,41,77
yeast-110.jpg,118,92,yeast,20,19,65,52
yeast-934.jpg,114,66,yeast,8,12,65,43
particle-503.jpg,366,272,particle,40,90,77,141
particle-503.jpg,366,272,particle,63,35,112,87
particle-503.jpg,366,272,particle,103,44,238,172
yeast-64.jpg,146,146,yeast,3,14,113,127
particle-447.jpg,828,618,particle,54,46,638,563
particle-447.jpg,828,618,particle,621,19,743,101
particle-447.jpg,828,618,particle,612,391,728,513
yeast-715.jpg,62,72,yeast,2,13,45,60
particle-538.jpg,526,396,particle,54,65,430,313
particle-538.jpg,526,396,particle,163,11,279,71
particle-538.jpg,526,396,particle,27,53,114,124
particle-538.jpg,526,396,particle,324,3,472,80
particle-538.jpg,526,396,particle,98,305,170,360
yeast-772.jpg,68,58,yeast,13,17,47,50
particle-198.jpg,220,192,particle,8,49,53,69
particle-198.jpg,220,192,particle,58,15,198,72
particle-198.jpg,220,192,particle,39,58,176,161
particle-198.jpg,220,192,particle,123,124,164,154
particle-198.jpg,220,192,particle,156,165,201,192
particle-198.jpg,220,192,particle,174,70,208,97
yeast-395.jpg,122,102,yeast,28,16,58,61
particle-855.jpg,238,216,particle,79,66,220,166
particle-855.jpg,238,216,particle,164,118,235,177
yeast-931.jpg,86,82,yeast,5,8,71,72
yeast-246.jpg,152,154,yeast,44,14,104,87
yeast-246.jpg,152,154,yeast,36,74,70,106
yeast-246.jpg,152,154,yeast,1,108,49,147
yeast-608.jpg,168,166,yeast,30,1,158,151
yeast-286.jpg,140,92,yeast,7,18,73,45
particle-913.jpg,752,450,particle,69,9,478,246
particle-913.jpg,752,450,particle,559,45,701,245
particle-913.jpg,752,450,particle,406,170,631,389
particle-913.jpg,752,450,particle,15,237,378,391
particle-456.jpg,690,600,particle,302,80,603,401
particle-456.jpg,690,600,particle,144,282,462,491
particle-456.jpg,690,600,particle,40,346,193,559
particle-944.jpg,232,272,particle,46,30,232,190
particle-944.jpg,232,272,particle,58,177,182,262
particle-113.jpg,450,352,particle,113,23,268,160
yeast-585.jpg,148,268,yeast,13,47,43,73
yeast-585.jpg,148,268,yeast,1,117,48,140
yeast-585.jpg,148,268,yeast,49,85,147,225
yeast-0.jpg,382,348,yeast,52,130,133,192
yeast-0.jpg,382,348,yeast,147,105,227,202
yeast-669.jpg,26,44,yeast,5,10,26,34
yeast-933.jpg,76,72,yeast,21,14,57,53
particle-540.jpg,402,206,particle,50,12,344,205
particle-68.jpg,382,370,particle,110,26,297,260
particle-68.jpg,382,370,particle,51,300,135,364
yeast-7.jpg,288,324,yeast,31,186,96,252
yeast-7.jpg,288,324,yeast,160,106,247,236
yeast-702.jpg,230,218,yeast,2,36,108,169
yeast-702.jpg,230,218,yeast,120,164,157,193
yeast-469.jpg,110,86,yeast,22,26,54,48
yeast-214.jpg,120,88,yeast,36,5,57,32
yeast-214.jpg,120,88,yeast,11,25,34,48
particle-895.jpg,348,272,particle,33,27,99,134
particle-895.jpg,348,272,particle,137,1,205,34
particle-895.jpg,348,272,particle,112,28,301,227
particle-895.jpg,348,272,particle,110,195,183,272
particle-895.jpg,348,272,particle,234,225,316,272
particle-895.jpg,348,272,particle,238,6,339,85
particle-895.jpg,348,272,particle,2,135,39,204
yeast-354.jpg,284,338,yeast,63,33,122,78
yeast-354.jpg,284,338,yeast,36,91,126,173
yeast-354.jpg,284,338,yeast,66,180,108,239
yeast-354.jpg,284,338,yeast,152,143,227,195
yeast-354.jpg,284,338,yeast,122,34,284,132
yeast-354.jpg,284,338,yeast,248,243,284,305
yeast-354.jpg,284,338,yeast,180,257,213,294
yeast-354.jpg,284,338,yeast,71,261,124,296
yeast-354.jpg,284,338,yeast,97,304,145,338
yeast-354.jpg,284,338,yeast,101,159,146,210
yeast-354.jpg,284,338,yeast,249,10,284,31
particle-98.jpg,488,356,particle,140,46,196,115
particle-98.jpg,488,356,particle,265,53,343,125
particle-98.jpg,488,356,particle,414,61,452,104
particle-98.jpg,488,356,particle,391,12,434,36
particle-98.jpg,488,356,particle,116,106,368,285
yeast-870.jpg,82,74,yeast,37,25,59,50
yeast-456.jpg,108,88,yeast,10,7,38,36
yeast-456.jpg,108,88,yeast,24,31,57,63
yeast-204.jpg,100,80,yeast,39,9,69,38
particle-190.jpg,536,596,particle,146,58,229,117
particle-190.jpg,536,596,particle,176,125,479,556
particle-190.jpg,536,596,particle,68,194,262,495
particle-790.jpg,174,270,particle,24,47,125,163
particle-790.jpg,174,270,particle,130,175,162,208
yeast-709.jpg,108,86,yeast,59,22,108,72
particle-841.jpg,312,262,particle,68,18,138,160
particle-841.jpg,312,262,particle,155,8,199,34
particle-841.jpg,312,262,particle,127,46,242,192
particle-310.jpg,360,330,particle,22,15,281,238
particle-310.jpg,360,330,particle,18,4,268,43
particle-461.jpg,242,224,particle,78,36,202,165
particle-210.jpg,272,272,particle,73,22,252,216
particle-637.jpg,318,280,particle,22,29,269,218
particle-637.jpg,318,280,particle,129,3,274,196
particle-637.jpg,318,280,particle,165,244,220,270
particle-637.jpg,318,280,particle,26,1,89,25
yeast-523.jpg,126,120,yeast,21,7,64,44
yeast-700.jpg,98,132,yeast,16,20,85,123
yeast-671.jpg,62,64,yeast,19,4,55,57
yeast-156.jpg,102,94,yeast,17,10,53,54
yeast-156.jpg,102,94,yeast,43,48,72,82
yeast-232.jpg,132,128,yeast,75,67,99,97
yeast-232.jpg,132,128,yeast,18,69,27,81
particle-15.jpg,182,150,particle,25,57,46,84
particle-15.jpg,182,150,particle,60,21,140,97
particle-15.jpg,182,150,particle,130,62,168,114
particle-15.jpg,182,150,particle,42,50,62,98
particle-15.jpg,182,150,particle,54,124,87,144
yeast-572.jpg,174,120,yeast,29,17,108,87
yeast-227.jpg,126,128,yeast,38,46,65,68
particle-269.jpg,284,354,particle,57,42,255,289
particle-269.jpg,284,354,particle,236,144,284,214
particle-269.jpg,284,354,particle,207,295,272,354
particle-269.jpg,284,354,particle,137,267,171,300
particle-483.jpg,140,140,particle,48,36,125,113
particle-483.jpg,140,140,particle,1,3,31,40
particle-483.jpg,140,140,particle,121,21,140,66
particle-666.jpg,472,392,particle,31,101,294,367
particle-666.jpg,472,392,particle,171,60,283,190
particle-666.jpg,472,392,particle,269,26,472,214
particle-366.jpg,390,378,particle,74,57,363,360
particle-366.jpg,390,378,particle,292,294,390,363
yeast-1006.jpg,104,112,yeast,22,4,93,104
yeast-1006.jpg,104,112,yeast,75,44,100,72
yeast-1006.jpg,104,112,yeast,24,83,54,108
yeast-1006.jpg,104,112,yeast,31,19,53,44
particle-890.jpg,222,258,particle,25,57,65,91
particle-890.jpg,222,258,particle,52,7,138,90
particle-890.jpg,222,258,particle,112,65,176,129
particle-890.jpg,222,258,particle,66,114,181,209
particle-890.jpg,222,258,particle,159,108,222,181
particle-890.jpg,222,258,particle,3,223,43,253
particle-890.jpg,222,258,particle,184,173,222,234
yeast-426.jpg,170,146,yeast,36,32,64,62
yeast-426.jpg,170,146,yeast,56,67,125,110
yeast-426.jpg,170,146,yeast,105,3,139,31
yeast-1038.jpg,146,114,yeast,37,76,65,104
yeast-1038.jpg,146,114,yeast,32,11,129,79
yeast-1038.jpg,146,114,yeast,78,77,110,98
particle-109.jpg,278,212,particle,93,66,183,117
particle-786.jpg,270,294,particle,1,35,165,236
yeast-593.jpg,116,94,yeast,40,5,83,45
yeast-706.jpg,130,82,yeast,40,12,68,41
yeast-800.jpg,154,96,yeast,1,30,33,59
yeast-800.jpg,154,96,yeast,57,12,130,82
yeast-330.jpg,48,54,yeast,1,2,29,37
yeast-753.jpg,88,48,yeast,17,7,65,40
yeast-741.jpg,64,44,yeast,1,5,46,38
yeast-351.jpg,120,150,yeast,29,5,63,53
yeast-351.jpg,120,150,yeast,9,46,114,141
particle-1048.jpg,146,144,particle,52,11,126,73
particle-1048.jpg,146,144,particle,49,75,125,128
particle-1048.jpg,146,144,particle,65,136,80,143
yeast-135.jpg,142,108,yeast,63,37,98,72
yeast-438.jpg,120,112,yeast,35,31,94,89
particle-197.jpg,284,242,particle,33,63,170,208
particle-197.jpg,284,242,particle,134,98,253,227
yeast-526.jpg,214,190,yeast,16,43,208,165
yeast-526.jpg,214,190,yeast,123,4,170,32
particle-141.jpg,266,200,particle,30,24,147,121
particle-164.jpg,310,760,particle,53,43,310,412
particle-164.jpg,310,760,particle,50,423,303,688
yeast-140.jpg,178,136,yeast,21,32,123,96
yeast-605.jpg,250,102,yeast,33,19,139,87
particle-1020.jpg,386,340,particle,26,12,352,257
particle-1020.jpg,386,340,particle,71,266,191,336
particle-216.jpg,114,172,particle,4,4,45,34
particle-216.jpg,114,172,particle,27,24,100,101
particle-216.jpg,114,172,particle,1,40,79,108
particle-216.jpg,114,172,particle,2,119,30,151
particle-820.jpg,450,360,particle,59,96,117,135
particle-820.jpg,450,360,particle,248,168,399,318
particle-820.jpg,450,360,particle,56,307,113,352
yeast-567.jpg,144,108,yeast,9,20,71,74
yeast-567.jpg,144,108,yeast,86,35,121,67
particle-518.jpg,162,130,particle,9,6,41,27
particle-518.jpg,162,130,particle,25,26,142,112
particle-518.jpg,162,130,particle,140,35,162,57
particle-518.jpg,162,130,particle,19,102,40,119
particle-518.jpg,162,130,particle,29,117,50,130
particle-991.jpg,202,192,particle,24,37,189,167
particle-991.jpg,202,192,particle,103,7,178,38
particle-991.jpg,202,192,particle,5,163,73,187
particle-788.jpg,264,176,particle,70,34,198,125
particle-788.jpg,264,176,particle,202,15,240,32
yeast-191.jpg,124,116,yeast,23,20,56,49
particle-814.jpg,366,380,particle,44,36,193,109
particle-814.jpg,366,380,particle,100,28,339,372
yeast-220.jpg,208,184,yeast,80,57,106,78
yeast-220.jpg,208,184,yeast,58,114,97,138
particle-787.jpg,504,454,particle,187,238,325,348
particle-787.jpg,504,454,particle,164,101,260,166
yeast-424.jpg,84,78,yeast,28,30,67,58
particle-1010.jpg,216,194,particle,4,5,61,50
particle-1010.jpg,216,194,particle,92,18,212,189
yeast-333.jpg,98,100,yeast,4,39,31,68
yeast-333.jpg,98,100,yeast,29,76,59,92
particle-496.jpg,536,424,particle,44,255,124,352
particle-496.jpg,536,424,particle,130,233,260,371
particle-496.jpg,536,424,particle,93,49,511,322
yeast-882.jpg,82,74,yeast,3,24,66,59
yeast-68.jpg,244,304,yeast,23,100,119,174
yeast-68.jpg,244,304,yeast,153,34,223,109
yeast-68.jpg,244,304,yeast,167,157,219,240
yeast-68.jpg,244,304,yeast,50,181,149,251
yeast-293.jpg,78,104,yeast,30,41,60,90
particle-423.jpg,322,198,particle,52,21,246,153
yeast-1032.jpg,192,212,yeast,24,11,92,117
yeast-1032.jpg,192,212,yeast,70,72,154,172
yeast-1032.jpg,192,212,yeast,57,175,136,212
yeast-1032.jpg,192,212,yeast,170,134,192,175
yeast-1032.jpg,192,212,yeast,3,76,24,107
particle-159.jpg,372,338,particle,124,214,210,265
particle-159.jpg,372,338,particle,137,126,271,234
particle-159.jpg,372,338,particle,307,28,360,56
particle-159.jpg,372,338,particle,209,92,294,141
yeast-31.jpg,174,188,yeast,27,54,115,118
yeast-226.jpg,194,190,yeast,43,36,79,64
yeast-226.jpg,194,190,yeast,91,18,127,35
yeast-226.jpg,194,190,yeast,134,110,165,140
yeast-226.jpg,194,190,yeast,78,140,108,163
yeast-326.jpg,40,78,yeast,1,40,27,64
particle-287.jpg,404,346,particle,34,30,284,263
particle-287.jpg,404,346,particle,304,91,371,165
particle-287.jpg,404,346,particle,249,101,323,159
particle-287.jpg,404,346,particle,292,187,325,212
particle-287.jpg,404,346,particle,134,301,185,333
particle-287.jpg,404,346,particle,11,81,45,121
particle-385.jpg,536,276,particle,140,66,376,190
yeast-718.jpg,112,84,yeast,17,11,51,47
particle-244.jpg,318,278,particle,174,12,248,71
particle-244.jpg,318,278,particle,8,34,238,233
particle-244.jpg,318,278,particle,273,178,313,225
particle-590.jpg,294,278,particle,70,24,112,58
particle-590.jpg,294,278,particle,100,62,220,188
particle-590.jpg,294,278,particle,35,157,61,211
particle-590.jpg,294,278,particle,269,216,293,239
yeast-988.jpg,228,200,yeast,33,49,70,84
yeast-988.jpg,228,200,yeast,85,57,203,162
yeast-814.jpg,202,108,yeast,36,5,183,95
yeast-814.jpg,202,108,yeast,8,59,67,103
yeast-393.jpg,74,58,yeast,13,25,44,45
particle-793.jpg,362,286,particle,74,32,249,142
particle-793.jpg,362,286,particle,75,93,287,242
particle-793.jpg,362,286,particle,208,61,278,115
particle-151.jpg,244,216,particle,86,62,155,98
particle-151.jpg,244,216,particle,27,59,84,124
particle-151.jpg,244,216,particle,71,92,199,186
yeast-432.jpg,174,174,yeast,42,31,68,54
yeast-432.jpg,174,174,yeast,86,49,122,80
yeast-432.jpg,174,174,yeast,109,125,142,153
yeast-432.jpg,174,174,yeast,10,57,39,92
particle-845.jpg,354,436,particle,3,75,107,172
particle-845.jpg,354,436,particle,223,129,352,266
particle-845.jpg,354,436,particle,55,117,261,420
particle-716.jpg,194,140,particle,40,34,169,115
particle-716.jpg,194,140,particle,129,1,164,12
particle-1035.jpg,448,338,particle,7,97,166,228
particle-1035.jpg,448,338,particle,148,65,300,177
particle-1035.jpg,448,338,particle,232,13,342,87
particle-1035.jpg,448,338,particle,275,145,379,256
particle-1035.jpg,448,338,particle,347,244,416,311
particle-1035.jpg,448,338,particle,381,72,437,149
yeast-398.jpg,78,84,yeast,9,20,43,51
particle-1046.jpg,262,192,particle,39,20,224,173
yeast-654.jpg,72,58,yeast,9,14,38,41
particle-185.jpg,254,204,particle,43,49,197,193
yeast-881.jpg,118,162,yeast,20,45,41,77
yeast-881.jpg,118,162,yeast,64,5,117,115
yeast-865.jpg,198,184,yeast,25,24,126,115
yeast-63.jpg,100,98,yeast,20,28,52,56
yeast-131.jpg,80,80,yeast,21,25,58,65
yeast-848.jpg,94,92,yeast,7,26,42,80
yeast-341.jpg,56,72,yeast,2,5,35,47
particle-688.jpg,236,284,particle,24,54,56,90
particle-688.jpg,236,284,particle,52,1,135,60
particle-688.jpg,236,284,particle,26,54,221,263
particle-505.jpg,430,374,particle,101,63,168,116
particle-505.jpg,430,374,particle,159,31,281,128
particle-505.jpg,430,374,particle,334,41,430,137
particle-505.jpg,430,374,particle,359,173,430,284
particle-505.jpg,430,374,particle,85,137,389,343
particle-94.jpg,304,432,particle,20,45,145,203
particle-94.jpg,304,432,particle,155,100,236,179
particle-94.jpg,304,432,particle,132,128,200,212
particle-94.jpg,304,432,particle,30,160,218,375
particle-604.jpg,254,122,particle,94,13,183,102
yeast-996.jpg,336,334,yeast,86,119,203,222
yeast-734.jpg,80,80,yeast,1,7,77,64
yeast-868.jpg,122,120,yeast,40,47,69,64
particle-341.jpg,294,268,particle,19,50,230,215
particle-236.jpg,406,264,particle,4,39,179,218
particle-236.jpg,406,264,particle,116,5,336,148
particle-236.jpg,406,264,particle,340,167,396,233
particle-236.jpg,406,264,particle,343,27,406,74
particle-236.jpg,406,264,particle,221,186,266,223
yeast-788.jpg,114,148,yeast,24,21,102,126
yeast-287.jpg,80,88,yeast,11,35,47,67
yeast-70.jpg,396,472,yeast,17,12,295,174
yeast-70.jpg,396,472,yeast,179,155,393,316
yeast-70.jpg,396,472,yeast,177,330,318,444
yeast-70.jpg,396,472,yeast,81,315,163,380
yeast-70.jpg,396,472,yeast,10,234,71,312
particle-539.jpg,620,540,particle,124,32,341,129
particle-539.jpg,620,540,particle,115,118,328,240
particle-539.jpg,620,540,particle,303,159,563,508
particle-539.jpg,620,540,particle,33,312,170,411
yeast-617.jpg,194,176,yeast,16,29,116,169
particle-830.jpg,288,232,particle,57,15,208,185
particle-830.jpg,288,232,particle,158,15,226,58
particle-508.jpg,194,232,particle,2,79,16,111
particle-508.jpg,194,232,particle,56,95,131,172
particle-508.jpg,194,232,particle,140,118,177,156
particle-725.jpg,448,398,particle,31,73,331,300
particle-725.jpg,448,398,particle,316,115,426,265
yeast-1024.jpg,134,158,yeast,17,26,43,55
yeast-1024.jpg,134,158,yeast,9,58,107,116
yeast-1024.jpg,134,158,yeast,92,31,124,64
yeast-1024.jpg,134,158,yeast,97,65,131,111
yeast-1024.jpg,134,158,yeast,111,5,134,35
particle-974.jpg,588,488,particle,72,94,236,245
particle-974.jpg,588,488,particle,225,41,588,486
particle-974.jpg,588,488,particle,91,268,289,457
particle-990.jpg,208,238,particle,106,12,155,40
particle-990.jpg,208,238,particle,122,43,174,78
particle-990.jpg,208,238,particle,26,43,161,219
particle-990.jpg,208,238,particle,1,123,27,179
yeast-513.jpg,146,152,yeast,13,19,129,152
particle-22.jpg,574,532,particle,82,55,443,462
particle-22.jpg,574,532,particle,416,386,511,455
particle-865.jpg,160,174,particle,26,15,114,80
particle-865.jpg,160,174,particle,24,67,134,146
particle-591.jpg,240,232,particle,96,31,205,163
particle-591.jpg,240,232,particle,190,103,233,151
particle-591.jpg,240,232,particle,13,1,79,20
particle-591.jpg,240,232,particle,1,109,20,140
yeast-404.jpg,110,116,yeast,37,34,74,73
particle-135.jpg,480,456,particle,113,25,385,439
particle-552.jpg,474,392,particle,186,12,422,130
particle-552.jpg,474,392,particle,37,110,362,391
yeast-527.jpg,182,138,yeast,40,29,102,89
yeast-527.jpg,182,138,yeast,90,19,135,52
particle-473.jpg,342,268,particle,13,8,140,75
particle-473.jpg,342,268,particle,108,27,307,251
particle-473.jpg,342,268,particle,246,54,319,116
particle-473.jpg,342,268,particle,12,112,51,155
yeast-947.jpg,48,56,yeast,6,10,42,47
particle-798.jpg,384,512,particle,66,43,321,485
particle-798.jpg,384,512,particle,90,341,202,479
yeast-277.jpg,118,118,yeast,23,14,88,102
yeast-476.jpg,146,116,yeast,75,16,121,62
yeast-476.jpg,146,116,yeast,28,44,53,71
yeast-71.jpg,434,408,yeast,10,38,424,389
yeast-71.jpg,434,408,yeast,261,5,378,85
yeast-71.jpg,434,408,yeast,315,294,404,386
yeast-71.jpg,434,408,yeast,7,122,69,200
yeast-968.jpg,78,58,yeast,27,11,56,46
yeast-727.jpg,74,126,yeast,18,21,64,57
yeast-192.jpg,102,92,yeast,36,42,64,68
particle-359.jpg,316,410,particle,25,41,220,279
particle-359.jpg,316,410,particle,194,194,241,248
particle-359.jpg,316,410,particle,121,378,244,410
yeast-833.jpg,134,130,yeast,1,22,76,74
particle-391.jpg,446,338,particle,69,55,355,295
particle-391.jpg,446,338,particle,80,175,202,256
particle-391.jpg,446,338,particle,320,8,413,78
yeast-615.jpg,184,158,yeast,4,38,140,137
yeast-615.jpg,184,158,yeast,158,16,184,54
yeast-478.jpg,92,66,yeast,4,13,30,32
yeast-338.jpg,70,98,yeast,18,19,50,48
particle-897.jpg,276,274,particle,23,12,73,68
particle-897.jpg,276,274,particle,91,6,265,251
particle-897.jpg,276,274,particle,37,129,106,215
particle-897.jpg,276,274,particle,112,241,153,274
yeast-580.jpg,292,230,yeast,19,51,68,117
yeast-580.jpg,292,230,yeast,53,61,233,198
particle-234.jpg,274,198,particle,10,23,84,140
particle-234.jpg,274,198,particle,91,26,243,178
yeast-542.jpg,134,156,yeast,30,15,122,117
yeast-542.jpg,134,156,yeast,19,108,77,154
particle-889.jpg,322,288,particle,37,8,215,52
particle-889.jpg,322,288,particle,39,59,212,229
particle-889.jpg,322,288,particle,197,155,288,232
yeast-99.jpg,98,92,yeast,19,35,53,68
particle-723.jpg,202,272,particle,3,19,202,248
yeast-690.jpg,54,66,yeast,1,27,27,56
particle-972.jpg,284,264,particle,23,46,109,170
particle-972.jpg,284,264,particle,114,52,169,109
particle-972.jpg,284,264,particle,108,98,274,244
particle-972.jpg,284,264,particle,185,39,255,100
particle-972.jpg,284,264,particle,24,234,65,264
particle-46.jpg,344,304,particle,74,48,233,254
particle-551.jpg,400,416,particle,78,49,376,346
particle-551.jpg,400,416,particle,297,112,378,229
yeast-187.jpg,124,96,yeast,41,20,74,46
particle-994.jpg,226,150,particle,35,52,57,80
particle-994.jpg,226,150,particle,51,27,138,95
particle-994.jpg,226,150,particle,120,10,210,115
particle-994.jpg,226,150,particle,69,97,147,148
particle-994.jpg,226,150,particle,153,77,187,119
yeast-984.jpg,86,120,yeast,14,16,75,100
yeast-371.jpg,66,60,yeast,7,15,44,43
yeast-497.jpg,92,92,yeast,31,45,62,77
yeast-855.jpg,128,110,yeast,49,30,74,46
yeast-855.jpg,128,110,yeast,16,44,99,83
particle-709.jpg,180,226,particle,11,4,152,137
particle-709.jpg,180,226,particle,43,143,118,208
particle-618.jpg,220,200,particle,88,35,217,172
particle-618.jpg,220,200,particle,201,94,220,142
particle-618.jpg,220,200,particle,20,27,71,93
yeast-17.jpg,200,190,yeast,98,78,155,148
particle-872.jpg,306,250,particle,57,26,233,138
particle-872.jpg,306,250,particle,167,79,225,146
particle-1014.jpg,774,594,particle,67,10,439,178
particle-1014.jpg,774,594,particle,171,185,609,530
particle-1014.jpg,774,594,particle,105,473,249,552
particle-1014.jpg,774,594,particle,421,349,741,588
particle-1014.jpg,774,594,particle,639,7,765,85
particle-958.jpg,204,148,particle,38,29,175,130
particle-958.jpg,204,148,particle,138,8,161,37
yeast-207.jpg,102,86,yeast,28,8,54,26
yeast-597.jpg,182,180,yeast,3,13,103,91
yeast-597.jpg,182,180,yeast,85,105,121,145
yeast-597.jpg,182,180,yeast,33,134,65,157
particle-250.jpg,460,570,particle,179,81,277,162
particle-250.jpg,460,570,particle,118,196,396,506
particle-250.jpg,460,570,particle,296,74,442,190
particle-250.jpg,460,570,particle,68,354,225,472
particle-163.jpg,224,336,particle,57,65,201,249
yeast-116.jpg,94,92,yeast,26,15,55,45
particle-579.jpg,270,342,particle,59,14,213,211
particle-579.jpg,270,342,particle,20,195,107,272
particle-209.jpg,426,390,particle,35,37,378,350
particle-209.jpg,426,390,particle,267,24,356,84
particle-209.jpg,426,390,particle,278,346,328,384
particle-458.jpg,298,244,particle,80,38,250,158
particle-458.jpg,298,244,particle,29,146,125,237
particle-755.jpg,268,206,particle,102,70,191,180
particle-755.jpg,268,206,particle,112,32,134,64
particle-755.jpg,268,206,particle,199,72,243,103
particle-755.jpg,268,206,particle,2,26,21,78
yeast-446.jpg,118,106,yeast,63,43,97,74
yeast-16.jpg,206,220,yeast,38,23,96,85
yeast-641.jpg,114,122,yeast,9,21,77,75
yeast-357.jpg,276,232,yeast,40,12,149,201
yeast-357.jpg,276,232,yeast,128,21,238,107
yeast-357.jpg,276,232,yeast,230,85,276,137
yeast-357.jpg,276,232,yeast,237,154,275,232
yeast-357.jpg,276,232,yeast,155,125,194,177
yeast-745.jpg,82,144,yeast,37,13,75,77
yeast-745.jpg,82,144,yeast,18,78,56,127
yeast-436.jpg,218,194,yeast,68,9,116,39
yeast-436.jpg,218,194,yeast,70,70,139,128
yeast-436.jpg,218,194,yeast,150,89,174,129
yeast-436.jpg,218,194,yeast,179,56,208,96
particle-894.jpg,264,292,particle,38,173,134,261
particle-894.jpg,264,292,particle,43,12,205,172
particle-894.jpg,264,292,particle,120,126,239,250
particle-894.jpg,264,292,particle,218,74,264,125
yeast-731.jpg,102,104,yeast,16,22,80,74
yeast-123.jpg,94,134,yeast,9,8,89,122
particle-177.jpg,490,432,particle,205,255,326,313
particle-177.jpg,490,432,particle,147,115,327,274
particle-177.jpg,490,432,particle,258,61,377,164
particle-344.jpg,378,354,particle,30,21,302,298
particle-344.jpg,378,354,particle,155,250,229,328
yeast-621.jpg,74,80,yeast,33,13,60,43
particle-757.jpg,262,186,particle,50,3,208,125
particle-643.jpg,640,554,particle,114,172,260,264
particle-643.jpg,640,554,particle,232,197,464,417
particle-643.jpg,640,554,particle,8,11,153,83
particle-643.jpg,640,554,particle,319,52,431,203
particle-643.jpg,640,554,particle,459,471,550,554
particle-867.jpg,166,302,particle,73,103,142,207
yeast-687.jpg,162,158,yeast,22,9,140,144
yeast-687.jpg,162,158,yeast,23,130,56,158
yeast-687.jpg,162,158,yeast,103,10,142,52
particle-5.jpg,120,122,particle,18,33,90,98
particle-320.jpg,760,962,particle,12,78,247,293
particle-320.jpg,760,962,particle,283,74,694,346
particle-320.jpg,760,962,particle,154,278,723,744
particle-320.jpg,760,962,particle,173,719,511,910
particle-934.jpg,238,214,particle,4,90,33,113
particle-934.jpg,238,214,particle,158,13,195,42
particle-934.jpg,238,214,particle,170,58,224,127
particle-934.jpg,238,214,particle,45,60,183,202
particle-934.jpg,238,214,particle,42,110,76,155
particle-934.jpg,238,214,particle,2,125,29,158
yeast-52.jpg,164,172,yeast,16,39,112,102
particle-127.jpg,104,100,particle,19,13,76,69
yeast-3.jpg,306,340,yeast,53,110,132,175
yeast-895.jpg,68,92,yeast,13,20,44,70
particle-480.jpg,462,402,particle,47,52,367,286
particle-480.jpg,462,402,particle,348,217,413,369
particle-480.jpg,462,402,particle,354,132,433,216
particle-480.jpg,462,402,particle,55,1,119,53
yeast-279.jpg,256,254,yeast,39,30,103,89
yeast-279.jpg,256,254,yeast,128,31,169,87
yeast-279.jpg,256,254,yeast,108,68,224,192
yeast-279.jpg,256,254,yeast,2,97,51,177
yeast-279.jpg,256,254,yeast,69,135,96,175
yeast-279.jpg,256,254,yeast,39,196,116,242
yeast-279.jpg,256,254,yeast,186,207,213,241
yeast-279.jpg,256,254,yeast,222,219,254,254
particle-66.jpg,872,780,particle,69,131,222,282
particle-66.jpg,872,780,particle,282,77,636,633
particle-733.jpg,292,292,particle,55,17,180,98
particle-733.jpg,292,292,particle,165,73,262,148
particle-733.jpg,292,292,particle,102,115,244,209
yeast-907.jpg,130,92,yeast,9,11,119,81
yeast-785.jpg,264,198,yeast,26,19,256,184
particle-831.jpg,344,416,particle,155,55,246,111
particle-831.jpg,344,416,particle,122,118,226,212
particle-831.jpg,344,416,particle,112,211,313,379
particle-8.jpg,88,106,particle,4,27,66,80
particle-8.jpg,88,106,particle,60,17,85,45
yeast-767.jpg,68,68,yeast,9,11,60,59
particle-919.jpg,550,312,particle,25,19,126,73
